heading,first,last,file,leg_title
Pensions Dashboards (Prohibition Of Indemnification) Bill - Third Reading,uk.org.publicwhip/lords/2023-04-21a.907.1,uk.org.publicwhip/lords/2023-04-21a.909.1,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2023-04-21a.xml,Pensions Dashboards (Prohibition of Indemnification) Act 2023
Planning And Compulsory Purchase Bill,uk.org.publicwhip/lords/2004-03-25a.946.8,uk.org.publicwhip/lords/2004-03-25a.946.9,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2004-03-25a.xml,Planning and Compulsory Purchase Act 2004
Police (Northern Ireland) Bill,uk.org.publicwhip/lords/2000-11-15a.338.3,uk.org.publicwhip/lords/2000-11-15a.338.4,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2000-11-15a.xml,Police (Northern Ireland) Act 2000
Police (Northern Ireland) Bill [Hl],uk.org.publicwhip/lords/2003-01-30a.1276.3,uk.org.publicwhip/lords/2003-01-30a.1277.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2003-01-30a.xml,Police (Northern Ireland) Act 2003
Police (Northern Ireland) Bill [Hl],uk.org.publicwhip/lords/2006-05-12b.1183.3,uk.org.publicwhip/lords/2006-05-12b.1183.5,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2006-05-12b.xml,NA
Police And Justice Bill,uk.org.publicwhip/lords/2006-10-18c.839.1,uk.org.publicwhip/lords/2006-10-18c.839.5,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2006-10-18c.xml,Police and Justice Act 2006
Police Reform Bill [Hl],uk.org.publicwhip/lords/2002-04-25a.421.0,uk.org.publicwhip/lords/2002-04-25a.421.1,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2002-04-25a.xml,Police Reform Act 2002
Policing And Crime Bill,uk.org.publicwhip/lords/2009-11-11a.821.1,uk.org.publicwhip/lords/2009-11-11a.823.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2009-11-11a.xml,Policing and Crime Act 2009
Policing And Crime Bill - Third Reading,uk.org.publicwhip/lords/2016-12-19b.1483.6,uk.org.publicwhip/lords/2016-12-19b.1484.1,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2016-12-19b.xml,Policing and Crime Act 2017
Political Parties And Elections Bill,uk.org.publicwhip/lords/2009-07-09a.788.1,uk.org.publicwhip/lords/2009-07-09a.790.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2009-07-09a.xml,Political Parties and Elections Act 2009
"Political Parties, Elections And Referendums Bill",uk.org.publicwhip/lords/2000-11-27a.1186.0,uk.org.publicwhip/lords/2000-11-27a.1188.1,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2000-11-27a.xml,"Political Parties, Elections and Referendums Act 2000"
Postal Services Bill,uk.org.publicwhip/lords/2000-07-11a.195.0,uk.org.publicwhip/lords/2000-07-11a.196.1,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2000-07-11a.xml,Postal Services Act 2000
Powers Of Attorney Bill - Third Reading,uk.org.publicwhip/lords/2023-09-14b.1117.2,uk.org.publicwhip/lords/2023-09-14b.1117.5,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2023-09-14b.xml,Powers of Attorney Act 2023
Prevention Of Terrorism Bill,uk.org.publicwhip/lords/2005-03-08c.726.0,uk.org.publicwhip/lords/2005-03-08c.726.4,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2005-03-08c.xml,Prevention of Terrorism Act 2005 (repealed)
Prisoners (Disclosure Of Information About Victims) Bill - Third Reading,uk.org.publicwhip/lords/2020-09-08b.670.8,uk.org.publicwhip/lords/2020-09-08b.672.2,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2020-09-08b.xml,Prisoners (Disclosure of Information About Victims) Act 2020
Prisons (Substance Testing) Bill - Third Reading,uk.org.publicwhip/lords/2021-04-28b.2248.2,uk.org.publicwhip/lords/2021-04-28b.2248.4,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2021-04-28b.xml,Prisons (Substance Testing) Act 2021
Private Hire Vehicles (Carriage Of Guide Dogs Etc.) Bill,uk.org.publicwhip/lords/2002-11-01a.423.2,uk.org.publicwhip/lords/2002-11-01a.423.4,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2002-11-01a.xml,Private Hire Vehicles (Carriage of Guide Dogs etc.) Act 2002
Procurement Bill [Hl] - Third Reading,uk.org.publicwhip/lords/2022-12-13a.553.9,uk.org.publicwhip/lords/2022-12-13a.557.1,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2022-12-13a.xml,Procurement Act 2023
Product Security And Telecommunications Infrastructure Bill - Third Reading,uk.org.publicwhip/lords/2022-10-19a.1106.5,uk.org.publicwhip/lords/2022-10-19a.1110.1,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2022-10-19a.xml,Product Security and Telecommunications Infrastructure Act 2022
Professional Qualifications Bill [Hl] - Third Reading,uk.org.publicwhip/lords/2021-11-17b.237.4,uk.org.publicwhip/lords/2021-11-17b.241.2,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2021-11-17b.xml,Professional Qualifications Act 2022
Protection From Sex-Based Harassment In Public Bill - Third Reading,uk.org.publicwhip/lords/2023-09-18a.1205.3,uk.org.publicwhip/lords/2023-09-18a.1207.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2023-09-18a.xml,Protection from Sex-based Harassment in Public Act 2023
Protection Of Freedoms Bill,uk.org.publicwhip/lords/2012-03-12a.65.0,uk.org.publicwhip/lords/2012-03-12a.69.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2012-03-12a.xml,Protection of Freedoms Act 2012
Psychoactive Substances Bill [Hl] — Third Reading,uk.org.publicwhip/lords/2015-07-20a.903.4,uk.org.publicwhip/lords/2015-07-20a.904.3,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2015-07-20a.xml,Psychoactive Substances Act 2016
Public Audit (Wales) Bill [Hl],uk.org.publicwhip/lords/2004-05-11a.173.0,uk.org.publicwhip/lords/2004-05-11a.173.1,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2004-05-11a.xml,Public Audit (Wales) Act 2004
Public Bodies Bill [Hl],uk.org.publicwhip/lords/2011-05-09a.706.0,uk.org.publicwhip/lords/2011-05-09a.709.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2011-05-09a.xml,Public Bodies Act 2011
Public Order Bill - Third Reading,uk.org.publicwhip/lords/2023-02-21a.1559.1,uk.org.publicwhip/lords/2023-02-21a.1561.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2023-02-21a.xml,Public Order Act 2023
Public Service Pensions And Judicial Offices Bill [Hl] - Third Reading,uk.org.publicwhip/lords/2021-12-06d.1652.5,uk.org.publicwhip/lords/2021-12-06d.1655.1,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2021-12-06d.xml,Public Service Pensions and Judicial Offices Act 2022
Race Relations (Amendment) Bill [H.l.],uk.org.publicwhip/lords/2000-02-03a.360.4,uk.org.publicwhip/lords/2000-02-03a.363.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2000-02-03a.xml,Race Relations (Amendment) Act 2000
Racial And Religious Hatred Bill,uk.org.publicwhip/lords/2006-01-24c.1071.0,uk.org.publicwhip/lords/2006-01-24c.1078.2,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2006-01-24c.xml,Racial and Religious Hatred Act 2006
Railways Bill,uk.org.publicwhip/lords/2005-04-06b.752.0,uk.org.publicwhip/lords/2005-04-06b.752.1,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2005-04-06b.xml,Railways Act 2005
Rating (Coronavirus) And Directors Disqualification (Dissolved Companies) Bill - Third Reading,uk.org.publicwhip/lords/2021-12-08a.1905.2,uk.org.publicwhip/lords/2021-12-08a.1908.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2021-12-08a.xml,Rating (Coronavirus) and Directors Disqualification (Dissolved Companies) Act 2021
Rating (Property In Common Occupation) And Council Tax (Empty Dwellings) Bill - Third Reading,uk.org.publicwhip/lords/2018-07-18a.1227.2,uk.org.publicwhip/lords/2018-07-18a.1228.1,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2018-07-18a.xml,Rating (Property in Common Occupation) and Council Tax (Empty Dwellings) Act 2018
Refugees (Family Reunion) Bill [Hl] - Third Reading,uk.org.publicwhip/lords/2022-03-18b.571.6,uk.org.publicwhip/lords/2022-03-18b.573.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2022-03-18b.xml,NA
Refugees (Family Reunion) Bill [Hl] - Third Reading,uk.org.publicwhip/lords/2023-02-03a.911.4,uk.org.publicwhip/lords/2023-02-03a.913.3,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2023-02-03a.xml,NA
Regional Assemblies (Preparations) Bill,uk.org.publicwhip/lords/2003-04-28a.495.0,uk.org.publicwhip/lords/2003-04-28a.497.1,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2003-04-28a.xml,Regional Assemblies (Preparations) Act 2003 (repealed)
Regulation Of Investigatory Powers Bill,uk.org.publicwhip/lords/2000-07-19a.1079.2,uk.org.publicwhip/lords/2000-07-19a.1081.1,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2000-07-19a.xml,Regulation of Investigatory Powers Act 2000
Regulatory Reform Bill [H.l.],uk.org.publicwhip/lords/2001-02-19a.539.0,uk.org.publicwhip/lords/2001-02-19a.540.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2001-02-19a.xml,Regulatory Reform Act 2001
Regulatory Reform Bill [H.l.],uk.org.publicwhip/lords/2001-02-26a.992.5,uk.org.publicwhip/lords/2001-02-26a.992.6,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2001-02-26a.xml,Regulatory Reform Act 2001
Representation Of The People Bill,uk.org.publicwhip/lords/2000-03-06a.840.4,uk.org.publicwhip/lords/2000-03-06a.840.5,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2000-03-06a.xml,Representation of the People Act 2000
Retained Eu Law (Revocation And Reform) Bill - Third Reading,uk.org.publicwhip/lords/2023-05-22a.610.5,uk.org.publicwhip/lords/2023-05-22a.614.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2023-05-22a.xml,Retained EU Law (Revocation and Reform) Act 2023
Riot Compensation Bill — Third Reading,uk.org.publicwhip/lords/2016-03-22a.2234.1,uk.org.publicwhip/lords/2016-03-22a.2234.4,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2016-03-22a.xml,Riot Compensation Act 2016
Road Safety Bill [Hl],uk.org.publicwhip/lords/2006-01-10c.131.2,uk.org.publicwhip/lords/2006-01-10c.131.3,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2006-01-10c.xml,Road Safety Act 2006
Royal Parks (Trading) Bill,uk.org.publicwhip/lords/2000-07-13a.379.6,uk.org.publicwhip/lords/2000-07-13a.380.2,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2000-07-13a.xml,Royal Parks (Trading) Act 2000
Safeguarding Vulnerable Groups Bill [Hl],uk.org.publicwhip/lords/2006-06-07b.1353.2,uk.org.publicwhip/lords/2006-06-07b.1353.3,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2006-06-07b.xml,Safeguarding Vulnerable Groups Act 2006
Sale Of Student Loans Bill,uk.org.publicwhip/lords/2008-06-10a.489.2,uk.org.publicwhip/lords/2008-06-10a.489.3,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2008-06-10a.xml,Sale of Student Loans Act 2008
Sanctions And Anti-Money Laundering Bill [Hl] - Third Reading,uk.org.publicwhip/lords/2018-01-24a.1037.1,uk.org.publicwhip/lords/2018-01-24a.1041.1,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2018-01-24a.xml,Sanctions and Anti-Money Laundering Act 2018
Scotland Bill — Third Reading,uk.org.publicwhip/lords/2016-03-21a.2089.0,uk.org.publicwhip/lords/2016-03-21a.2091.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2016-03-21a.xml,Scotland Act 2016
Seafarers’ Wages Bill [Hl] - Third Reading,uk.org.publicwhip/lords/2022-11-07a.459.7,uk.org.publicwhip/lords/2022-11-07a.461.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2022-11-07a.xml,Seafarers Wages Act 2023
Secure Tenancies (Victims Of Domestic Abuse) Bill [Hl] - Third Reading,uk.org.publicwhip/lords/2018-03-13a.1509.2,uk.org.publicwhip/lords/2018-03-13a.1511.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2018-03-13a.xml,Secure Tenancies (Victims of Domestic Abuse) Act 2018
Serious Organised Crime And Police Bill,uk.org.publicwhip/lords/2005-04-06b.784.7,uk.org.publicwhip/lords/2005-04-06b.785.2,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2005-04-06b.xml,Serious Organised Crime and Police Act 2005
Sexual Offences Bill [Hl],uk.org.publicwhip/lords/2003-06-17a.751.1,uk.org.publicwhip/lords/2003-06-17a.751.2,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2003-06-17a.xml,Sexual Offences Act 2003
Shark Fins Bill - Third Reading,uk.org.publicwhip/lords/2023-06-16b.2197.2,uk.org.publicwhip/lords/2023-06-16b.2198.1,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2023-06-16b.xml,Shark Fins Act 2023
Skills And Post-16 Education Bill [Hl] - Third Reading,uk.org.publicwhip/lords/2021-10-25c.548.1,uk.org.publicwhip/lords/2021-10-25c.550.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2021-10-25c.xml,Skills and Post-16 Education Act 2022
"Small Business, Enterprise And Employment Bill",uk.org.publicwhip/lords/2015-03-17a.1009.2,uk.org.publicwhip/lords/2015-03-17a.1013.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2015-03-17a.xml,"Small Business, Enterprise and Employment Act 2015"
Social Housing (Regulation) Bill [Hl] - Third Reading,uk.org.publicwhip/lords/2022-10-31b.21.5,uk.org.publicwhip/lords/2022-10-31b.23.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2022-10-31b.xml,Social Housing (Regulation) Act 2023
Social Security (Special Rules For End Of Life) Bill [Hl] - Third Reading,uk.org.publicwhip/lords/2022-06-22c.236.6,uk.org.publicwhip/lords/2022-06-22c.240.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2022-06-22c.xml,Social Security (Special Rules for End of Life) Act 2022
Social Security (Up-Rating Of Benefits) Bill - Report (And Remaining Stages),uk.org.publicwhip/lords/2020-11-17b.1339.5,uk.org.publicwhip/lords/2020-11-17b.1342.1,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2020-11-17b.xml,Social Security (Up-rating of Benefits) Act 2020
Social Security (Up-Rating Of Benefits) Bill - Third Reading,uk.org.publicwhip/lords/2021-11-08b.1445.8,uk.org.publicwhip/lords/2021-11-08b.1448.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2021-11-08b.xml,Social Security (Up-rating of Benefits) Act 2021
Social Security Fraud Bill [H.l.],uk.org.publicwhip/lords/2001-03-08a.337.0,uk.org.publicwhip/lords/2001-03-08a.340.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2001-03-08a.xml,Social Security Fraud Act 2001
Space Industry Bill [Hl] - Third Reading,uk.org.publicwhip/lords/2017-11-28a.614.2,uk.org.publicwhip/lords/2017-11-28a.616.3,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2017-11-28a.xml,Space Industry Act 2018
State Pension Credit Bill [H.l.],uk.org.publicwhip/lords/2002-02-25a.1284.3,uk.org.publicwhip/lords/2002-02-25a.1285.1,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2002-02-25a.xml,State Pension Credit Act 2002
Status Of Workers Bill [Hl] - Third Reading,uk.org.publicwhip/lords/2022-01-28a.554.1,uk.org.publicwhip/lords/2022-01-28a.555.1,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2022-01-28a.xml,NA
Statute Law (Repeals) Bill [Hl],uk.org.publicwhip/lords/2004-07-06a.669.2,uk.org.publicwhip/lords/2004-07-06a.669.3,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2004-07-06a.xml,Statute Law (Repeals) Act 2004
Street Works Bill [H.l.],uk.org.publicwhip/lords/2000-07-19a.1016.8,uk.org.publicwhip/lords/2000-07-19a.1017.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2000-07-19a.xml,NA
Subsidy Control Bill - Third Reading,uk.org.publicwhip/lords/2022-03-28b.1279.4,uk.org.publicwhip/lords/2022-03-28b.1283.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2022-03-28b.xml,Subsidy Control Act 2022
Superannuation Bill,uk.org.publicwhip/lords/2010-12-07a.125.9,uk.org.publicwhip/lords/2010-12-07a.128.2,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2010-12-07a.xml,Superannuation Act 2010
Supply And Appropriation (Anticipation And Adjustments) (No. 2) Bill - Second Reading (And Remaining Stages),uk.org.publicwhip/lords/2019-03-14a.1140.1,uk.org.publicwhip/lords/2019-03-14a.1140.4,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2019-03-14a.xml,NA
Supply And Appropriation (Main Estimates) Bill,uk.org.publicwhip/lords/2012-07-16a.12.3,uk.org.publicwhip/lords/2012-07-16a.12.5,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2012-07-16a.xml,Supply and Appropriation (Main Estimates) Act 2012
Supported Housing (Regulatory Oversight) Bill - Third Reading,uk.org.publicwhip/lords/2023-06-16b.2204.2,uk.org.publicwhip/lords/2023-06-16b.2206.1,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2023-06-16b.xml,Supported Housing (Regulatory Oversight) Act 2023
Taxis And Private Hire Vehicles (Disabled Persons) Bill - Third Reading,uk.org.publicwhip/lords/2022-04-26b.134.2,uk.org.publicwhip/lords/2022-04-26b.135.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2022-04-26b.xml,Taxis and Private Hire Vehicles (Disabled Persons) Act 2022
Taxis And Private Hire Vehicles (Safeguarding And Road Safety) Bill - Third Reading,uk.org.publicwhip/lords/2022-03-25c.1198.3,uk.org.publicwhip/lords/2022-03-25c.1199.1,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2022-03-25c.xml,Taxis and Private Hire Vehicles (Safeguarding and Road Safety) Act 2022
Technical And Further Education Bill - Third Reading,uk.org.publicwhip/lords/2017-04-04b.993.3,uk.org.publicwhip/lords/2017-04-04b.997.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2017-04-04b.xml,Technical and Further Education Act 2017
Telecommunications (Security) Bill - Third Reading,uk.org.publicwhip/lords/2021-10-26b.646.5,uk.org.publicwhip/lords/2021-10-26b.649.1,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2021-10-26b.xml,Telecommunications (Security) Act 2021
Telecommunications Infrastructure (Leasehold Property) Bill - Third Reading,uk.org.publicwhip/lords/2021-01-28a.1786.1,uk.org.publicwhip/lords/2021-01-28a.1789.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2021-01-28a.xml,Telecommunications Infrastructure (Leasehold Property) Act 2021
Telecommunications Infrastructure (Relief From Non-Domestic Rates) Bill - Third Reading,uk.org.publicwhip/lords/2017-12-06a.1060.3,uk.org.publicwhip/lords/2017-12-06a.1060.5,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2017-12-06a.xml,Telecommunications Infrastructure (Relief from Non-Domestic Rates) Act 2018
Tenant Fees Bill - Third Reading,uk.org.publicwhip/lords/2019-01-15b.134.7,uk.org.publicwhip/lords/2019-01-15b.136.1,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2019-01-15b.xml,Tenant Fees Act 2019
Terrorism Bill,uk.org.publicwhip/lords/2000-07-04a.1458.1,uk.org.publicwhip/lords/2000-07-04a.1459.1,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2000-07-04a.xml,Terrorism Act 2000
Terrorism Bill,uk.org.publicwhip/lords/2006-02-01c.242.0,uk.org.publicwhip/lords/2006-02-01c.243.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2006-02-01c.xml,Terrorism Act 2006
Tobacco Advertising And Promotion Bill [Hl],uk.org.publicwhip/lords/2002-03-15a.1089.2,uk.org.publicwhip/lords/2002-03-15a.1089.5,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2002-03-15a.xml,Tobacco Advertising and Promotion Act 2002
Trade (Australia And New Zealand) Bill - Third Reading,uk.org.publicwhip/lords/2023-03-20c.1548.1,uk.org.publicwhip/lords/2023-03-20c.1553.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2023-03-20c.xml,Trade (Australia and New Zealand) Act 2023
Trade Bill - Third Reading,uk.org.publicwhip/lords/2019-03-20b.1461.1,uk.org.publicwhip/lords/2019-03-20b.1464.0,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2019-03-20b.xml,Trade Act 2021
Trade Bill - Third Reading,uk.org.publicwhip/lords/2021-01-18b.1007.1,uk.org.publicwhip/lords/2021-01-18b.1013.1,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2021-01-18b.xml,Trade Act 2021
Traffic Management Bill,uk.org.publicwhip/lords/2004-07-08a.988.2,uk.org.publicwhip/lords/2004-07-08a.988.5,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2004-07-08a.xml,Traffic Management Act 2004
Transport (Wales) Bill,uk.org.publicwhip/lords/2006-02-14b.1078.9,uk.org.publicwhip/lords/2006-02-14b.1079.1,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2006-02-14b.xml,Transport (Wales) Act 2006
Transport Bill,uk.org.publicwhip/lords/2000-11-09a.1762.2,uk.org.publicwhip/lords/2000-11-09a.1762.5,/mnt/003b6650-3320-4dbb-9c9e-ff84cfef882f/home/chris/Documents/lords_tfs/scrapedxml/lordspages/daylord2000-11-09a.xml,Transport Act 2000
