id,item,itemLabel.x,itemLabel.y,nuniq_id2item,nuniq_item2id
uk.org.publicwhip/person/10141,http://www.wikidata.org/entity/Q291441,David Crausby,David Crausby,1,1
uk.org.publicwhip/person/11898,http://www.wikidata.org/entity/Q291470,Mary Creagh,Mary Creagh,1,1
uk.org.publicwhip/person/24949,http://www.wikidata.org/entity/Q291502,Stella Creasy,Stella Creasy,1,1
uk.org.publicwhip/person/24794,http://www.wikidata.org/entity/Q291531,Michael Crockart,Michael Crockart,1,1
uk.org.publicwhip/person/24871,http://www.wikidata.org/entity/Q291557,Tracey Crouch,Tracey Crouch,1,1
uk.org.publicwhip/person/10828,http://www.wikidata.org/entity/Q291591,Jon Cruddas,Jon Cruddas,1,1
uk.org.publicwhip/person/10143,http://www.wikidata.org/entity/Q291615,John Cryer,John Cryer,1,1
uk.org.publicwhip/person/24742,http://www.wikidata.org/entity/Q291649,Alex Cunningham,Alex Cunningham,1,1
uk.org.publicwhip/person/10147,http://www.wikidata.org/entity/Q291683,Jim Cunningham,Jim Cunningham,1,1
uk.org.publicwhip/person/10834,http://www.wikidata.org/entity/Q291717,Tony Cunningham,Tony Cunningham,1,1
uk.org.publicwhip/person/24734,http://www.wikidata.org/entity/Q291748,Margaret Curran,Margaret Curran,1,1
uk.org.publicwhip/person/24798,http://www.wikidata.org/entity/Q291785,Nicholas Dakin,Nic Dakin,1,1
uk.org.publicwhip/person/24808,http://www.wikidata.org/entity/Q291818,Simon Danczuk,Simon Danczuk,1,1
uk.org.publicwhip/person/16472,http://www.wikidata.org/entity/Q2919989,Julian Amery,Julian Amery,1,1
uk.org.publicwhip/person/10595,http://www.wikidata.org/entity/Q2947124,William Thompson,William Thompson,1,1
uk.org.publicwhip/person/10471,http://www.wikidata.org/entity/Q296597,Ian Paisley,Ian Paisley,1,1
uk.org.publicwhip/person/10153,http://www.wikidata.org/entity/Q296639,Alistair Darling,Alistair Darling,1,1
uk.org.publicwhip/person/10155,http://www.wikidata.org/entity/Q296689,Edward Davey,Ed Davey,1,1
uk.org.publicwhip/person/10842,http://www.wikidata.org/entity/Q296716,Wayne David,Wayne David,1,1
uk.org.publicwhip/person/10157,http://www.wikidata.org/entity/Q296755,Ian Davidson,Ian Davidson,1,1
uk.org.publicwhip/person/11719,http://www.wikidata.org/entity/Q296797,David Davies,David Davies,1,1
uk.org.publicwhip/person/10159,http://www.wikidata.org/entity/Q296866,Geraint Davies,Geraint Davies,1,1
uk.org.publicwhip/person/24739,http://www.wikidata.org/entity/Q296920,Glyn Davies,Glyn Davies,1,1
uk.org.publicwhip/person/10634,http://www.wikidata.org/entity/Q298846,Ann Widdecombe,Ann Widdecombe,1,1
uk.org.publicwhip/person/11816,http://www.wikidata.org/entity/Q300004,Philip Davies,Philip Davies,1,1
uk.org.publicwhip/person/10162,http://www.wikidata.org/entity/Q300023,David Davis,David Davis,1,1
uk.org.publicwhip/person/24859,http://www.wikidata.org/entity/Q300030,Nick de Bois,Nick de Bois,1,1
uk.org.publicwhip/person/24811,http://www.wikidata.org/entity/Q300049,Gloria De Piero,Gloria De Piero,1,1
uk.org.publicwhip/person/10167,http://www.wikidata.org/entity/Q300069,John Denham,John Denham,1,1
uk.org.publicwhip/person/24873,http://www.wikidata.org/entity/Q300107,Caroline Dinenage,Caroline Dinenage,1,1
uk.org.publicwhip/person/10854,http://www.wikidata.org/entity/Q300142,Jonathan Djanogly,Jonathan Djanogly,1,1
uk.org.publicwhip/person/10170,http://www.wikidata.org/entity/Q300166,Jim Dobbin,Jim Dobbin,1,1
uk.org.publicwhip/person/10171,http://www.wikidata.org/entity/Q300182,Frank Dobson,Frank Dobson,1,1
uk.org.publicwhip/person/24730,http://www.wikidata.org/entity/Q300214,Thomas Docherty,Thomas Docherty,1,1
uk.org.publicwhip/person/10857,http://www.wikidata.org/entity/Q300243,Nigel Dodds,Nigel Dodds,1,1
uk.org.publicwhip/person/10858,http://www.wikidata.org/entity/Q300269,Pat Doherty,Pat Doherty,1,1
uk.org.publicwhip/person/10173,http://www.wikidata.org/entity/Q300308,Brian H Donohoe,Brian Donohoe,1,1
uk.org.publicwhip/person/10174,http://www.wikidata.org/entity/Q300334,Frank Doran,Frank Doran,1,1
uk.org.publicwhip/person/10175,http://www.wikidata.org/entity/Q300349,Stephen Dorrell,Stephen Dorrell,1,1
uk.org.publicwhip/person/10176,http://www.wikidata.org/entity/Q300368,Jim Dowd,Jim Dowd,1,1
uk.org.publicwhip/person/24918,http://www.wikidata.org/entity/Q300389,Gemma Doyle,Gemma Doyle,1,1
uk.org.publicwhip/person/16463,http://www.wikidata.org/entity/Q3007930,Cuthbert Alport,Cuthbert Alport,1,1
uk.org.publicwhip/person/17091,http://www.wikidata.org/entity/Q301252,Anthony Crosland,Anthony Crosland,1,1
uk.org.publicwhip/person/25612,http://www.wikidata.org/entity/Q30163209,Ged Killen,Gerard Killen,1,1
uk.org.publicwhip/person/25611,http://www.wikidata.org/entity/Q30163380,Jo Platt,Jo Platt,1,1
uk.org.publicwhip/person/25616,http://www.wikidata.org/entity/Q30163437,Kirstene Hair,Kirstene Hair,1,1
uk.org.publicwhip/person/25620,http://www.wikidata.org/entity/Q30163501,Marsha de Cordova,Marsha de Cordova,1,1
uk.org.publicwhip/person/25622,http://www.wikidata.org/entity/Q30163560,James Frith,James Frith,1,1
uk.org.publicwhip/person/25684,http://www.wikidata.org/entity/Q30163628,Danielle Rowley,Danielle Rowley,1,1
uk.org.publicwhip/person/25639,http://www.wikidata.org/entity/Q30163629,Paul Sweeney,Paul Sweeney,1,1
uk.org.publicwhip/person/25630,http://www.wikidata.org/entity/Q30163703,Damien Moore,Damien Moore,1,1
uk.org.publicwhip/person/25638,http://www.wikidata.org/entity/Q30163918,Fiona Onasanya,Fiona Onasanya,1,1
uk.org.publicwhip/person/25653,http://www.wikidata.org/entity/Q30164276,Lesley Laird,Lesley Laird,1,1
uk.org.publicwhip/person/25647,http://www.wikidata.org/entity/Q30164279,Anna McMorrin,Anna McMorrin,1,1
uk.org.publicwhip/person/25648,http://www.wikidata.org/entity/Q30164280,Wera Hobhouse,Wera Hobhouse,1,1
uk.org.publicwhip/person/25654,http://www.wikidata.org/entity/Q30164281,Paul Masterton,Paul Masterton,1,1
uk.org.publicwhip/person/25701,http://www.wikidata.org/entity/Q30164376,Matt Western,Matt Western,1,1
uk.org.publicwhip/person/25660,http://www.wikidata.org/entity/Q30164379,Hugh Gaffney,Hugh Gaffney,1,1
uk.org.publicwhip/person/25656,http://www.wikidata.org/entity/Q30164380,Rosie Duffield,Rosie Duffield,1,1
uk.org.publicwhip/person/25617,http://www.wikidata.org/entity/Q30164451,Stephanie Peacock,Stephanie Peacock,1,1
uk.org.publicwhip/person/25675,http://www.wikidata.org/entity/Q30164696,Christine Jardine,Christine Jardine,1,1
uk.org.publicwhip/person/25619,http://www.wikidata.org/entity/Q30164739,Mike Hill,Mike Hill,1,1
uk.org.publicwhip/person/25680,http://www.wikidata.org/entity/Q30164792,Alex Sobel,Alex Sobel,1,1
uk.org.publicwhip/person/25696,http://www.wikidata.org/entity/Q30164795,Stephen Kerr,Stephen Kerr,1,1
uk.org.publicwhip/person/25690,http://www.wikidata.org/entity/Q30164902,Luke Pollard,Luke Pollard,1,1
uk.org.publicwhip/person/25691,http://www.wikidata.org/entity/Q30164903,Matt Rodda,Matt Rodda,1,1
uk.org.publicwhip/person/25671,http://www.wikidata.org/entity/Q30165006,Thelma Walker,Thelma Walker,1,1
uk.org.publicwhip/person/25621,http://www.wikidata.org/entity/Q30165049,Paul Williams,Paul Williams,1,1
uk.org.publicwhip/person/25667,http://www.wikidata.org/entity/Q30165113,Lloyd Russell-Moyle,Lloyd Russell-Moyle,1,1
uk.org.publicwhip/person/25676,http://www.wikidata.org/entity/Q30165325,Bambos Charalambous,Bambos Charalambous,1,1
uk.org.publicwhip/person/25685,http://www.wikidata.org/entity/Q30165327,Lee Rowley,Lee Rowley,1,1
uk.org.publicwhip/person/25698,http://www.wikidata.org/entity/Q30165535,Jack Brereton,Jack Brereton,1,1
uk.org.publicwhip/person/25634,http://www.wikidata.org/entity/Q30165536,Tonia Antoniazzi,Tonia Antoniazzi,1,1
uk.org.publicwhip/person/25674,http://www.wikidata.org/entity/Q30165682,Alister Jack,Alister Jack,1,1
uk.org.publicwhip/person/25623,http://www.wikidata.org/entity/Q30165748,Liz Twist,Liz Twist,1,1
uk.org.publicwhip/person/25700,http://www.wikidata.org/entity/Q30166575,Faisal Rashid,Faisal Rashid,1,1
uk.org.publicwhip/person/25651,http://www.wikidata.org/entity/Q30167357,Martin Whitfield,Martin Whitfield,1,1
uk.org.publicwhip/person/25625,http://www.wikidata.org/entity/Q30168147,Luke Graham,Luke Graham,1,1
uk.org.publicwhip/person/25695,http://www.wikidata.org/entity/Q30169287,Tan Dhesi,Tanmanjeet Singh Dhesi,1,1
uk.org.publicwhip/person/25669,http://www.wikidata.org/entity/Q30172752,Ben Lake,Ben Lake,1,1
uk.org.publicwhip/person/25706,http://www.wikidata.org/entity/Q30172941,Emma Dent Coad,Emma Dent Coad,1,1
uk.org.publicwhip/person/25666,http://www.wikidata.org/entity/Q30173119,Preet Kaur Gill,Preet Gill,1,1
uk.org.publicwhip/person/25678,http://www.wikidata.org/entity/Q30174601,Colin Clark,Colin Clark,1,1
uk.org.publicwhip/person/25640,http://www.wikidata.org/entity/Q30174635,Laura Pidcock,Laura Pidcock,1,1
uk.org.publicwhip/person/25637,http://www.wikidata.org/entity/Q30174665,Darren Jones,Darren Jones,1,1
uk.org.publicwhip/person/25661,http://www.wikidata.org/entity/Q30174692,Bim Afolami,Bim Afolami,1,1
uk.org.publicwhip/person/25631,http://www.wikidata.org/entity/Q30174715,Eleanor Smith,Eleanor Smith,1,1
uk.org.publicwhip/person/25652,http://www.wikidata.org/entity/Q30174734,Julia Dockerill,Julia Lopez,1,1
uk.org.publicwhip/person/25664,http://www.wikidata.org/entity/Q30176559,David Duguid,David Duguid,1,1
uk.org.publicwhip/person/25658,http://www.wikidata.org/entity/Q30179008,Stephen Morgan,Stephen Morgan,1,1
uk.org.publicwhip/person/25673,http://www.wikidata.org/entity/Q30179052,Sarah Jones,Sarah Jones,1,1
uk.org.publicwhip/person/25643,http://www.wikidata.org/entity/Q30188435,Bill Grant,Bill Grant,1,1
uk.org.publicwhip/person/24957,http://www.wikidata.org/entity/Q302036,Jackie Doyle-Price,Jackie Doyle-Price,1,1
uk.org.publicwhip/person/24903,http://www.wikidata.org/entity/Q302187,Richard Drax,Richard Drax,1,1
uk.org.publicwhip/person/25702,http://www.wikidata.org/entity/Q30223596,Mike Amesbury,Mike Amesbury,1,1
uk.org.publicwhip/person/25683,http://www.wikidata.org/entity/Q30223599,Ben Bradley,Ben Bradley,1,1
uk.org.publicwhip/person/25689,http://www.wikidata.org/entity/Q30223601,Layla Moran,Layla Moran,1,1
uk.org.publicwhip/person/25677,http://www.wikidata.org/entity/Q30224361,David Linden,David Linden,1,1
uk.org.publicwhip/person/24825,http://www.wikidata.org/entity/Q302244,Jack Dromey,Jack Dromey,1,1
uk.org.publicwhip/person/25703,http://www.wikidata.org/entity/Q30224657,Andrew Bowie,Andrew Bowie,1,1
uk.org.publicwhip/person/25642,http://www.wikidata.org/entity/Q30226321,Dan Carden,Dan Carden,1,1
uk.org.publicwhip/person/25657,http://www.wikidata.org/entity/Q30228118,Simon Clarke,Simon Clarke,1,1
uk.org.publicwhip/person/25635,http://www.wikidata.org/entity/Q30228145,Sandy Martin,Sandy Martin,1,1
uk.org.publicwhip/person/11785,http://www.wikidata.org/entity/Q302309,James Duddridge,James Duddridge,1,1
uk.org.publicwhip/person/25670,http://www.wikidata.org/entity/Q30232942,Gillian Keegan,Gillian Keegan,1,1
uk.org.publicwhip/person/25659,http://www.wikidata.org/entity/Q30234239,Alex Burghart,Alex Burghart,1,1
uk.org.publicwhip/person/25681,http://www.wikidata.org/entity/Q30234240,Ellie Reeves,Ellie Reeves,1,1
uk.org.publicwhip/person/25692,http://www.wikidata.org/entity/Q30234241,Rachel Maclean,Rachel Maclean,1,1
uk.org.publicwhip/person/25646,http://www.wikidata.org/entity/Q30234242,Emma Hardy,Emma Hardy,1,1
uk.org.publicwhip/person/25687,http://www.wikidata.org/entity/Q30234243,Alex Norris,Alex Norris,1,1
uk.org.publicwhip/person/25628,http://www.wikidata.org/entity/Q30234245,Leo Docherty,Leo Docherty,1,1
uk.org.publicwhip/person/25649,http://www.wikidata.org/entity/Q30234247,Mohammad Yasin,Mohammad Yasin,1,1
uk.org.publicwhip/person/25645,http://www.wikidata.org/entity/Q30234248,Bob Seely,Bob Seely,1,1
uk.org.publicwhip/person/25672,http://www.wikidata.org/entity/Q30234249,Laura Smith,Laura Smith,1,1
uk.org.publicwhip/person/25682,http://www.wikidata.org/entity/Q30234251,Karen Lee,Karen Lee,1,1
uk.org.publicwhip/person/25699,http://www.wikidata.org/entity/Q30234253,Eddie Hughes,Eddie Hughes,1,1
uk.org.publicwhip/person/24762,http://www.wikidata.org/entity/Q302363,Michael Dugher,Michael Dugher,1,1
uk.org.publicwhip/person/10179,http://www.wikidata.org/entity/Q302417,Alan Duncan,Alan Duncan,1,1
uk.org.publicwhip/person/10180,http://www.wikidata.org/entity/Q302486,Iain Duncan Smith,Iain Duncan Smith,1,1
uk.org.publicwhip/person/11696,http://www.wikidata.org/entity/Q302546,Philip Dunne,Philip Dunne,1,1
uk.org.publicwhip/person/11589,http://www.wikidata.org/entity/Q302620,Mark Durkan,Mark Durkan,1,1
uk.org.publicwhip/person/10182,http://www.wikidata.org/entity/Q302763,Angela Eagle,Angela Eagle,1,1
uk.org.publicwhip/person/10183,http://www.wikidata.org/entity/Q302815,Maria Eagle,Maria Eagle,1,1
uk.org.publicwhip/person/24743,http://www.wikidata.org/entity/Q302892,Jonathan Edwards,Jonathan Edwards,1,1
uk.org.publicwhip/person/10185,http://www.wikidata.org/entity/Q302939,Clive Efford,Clive Efford,1,1
uk.org.publicwhip/person/24710,http://www.wikidata.org/entity/Q303011,Julie Elliott,Julie Elliott,1,1
uk.org.publicwhip/person/24866,http://www.wikidata.org/entity/Q303085,Michael Ellis,Michael Ellis,1,1
uk.org.publicwhip/person/24719,http://www.wikidata.org/entity/Q303157,Jane Ellison,Jane Ellison,1,1
uk.org.publicwhip/person/10186,http://www.wikidata.org/entity/Q303253,Louise Ellman,Louise Ellman,1,1
uk.org.publicwhip/person/11437,http://www.wikidata.org/entity/Q303299,Tobias Ellwood,Tobias Ellwood,1,1
uk.org.publicwhip/person/24777,http://www.wikidata.org/entity/Q303351,Charlie Elphicke,Charlie Elphicke,1,1
uk.org.publicwhip/person/11534,http://www.wikidata.org/entity/Q303411,Natascha Engel,Natascha Engel,1,1
uk.org.publicwhip/person/24905,http://www.wikidata.org/entity/Q303465,Bill Esterson,Bill Esterson,1,1
uk.org.publicwhip/person/24933,http://www.wikidata.org/entity/Q303510,George Eustice,George Eustice,1,1
uk.org.publicwhip/person/24721,http://www.wikidata.org/entity/Q303577,Chris Evans,Chris Evans,1,1
uk.org.publicwhip/person/24883,http://www.wikidata.org/entity/Q303639,Graham Evans,Graham Evans,1,1
uk.org.publicwhip/person/22650,http://www.wikidata.org/entity/Q303716,Jonathan Evans,Jonathan Evans,1,1
uk.org.publicwhip/person/17190,http://www.wikidata.org/entity/Q3038002,Douglas Dodds-Parker,Douglas Dodds-Parker,1,1
uk.org.publicwhip/person/10190,http://www.wikidata.org/entity/Q303814,Nigel Evans,Nigel Evans,1,1
uk.org.publicwhip/person/11408,http://www.wikidata.org/entity/Q303883,David Evennett,David Evennett,1,1
uk.org.publicwhip/person/10193,http://www.wikidata.org/entity/Q304027,Michael Fabricant,Michael Fabricant,1,1
uk.org.publicwhip/person/10194,http://www.wikidata.org/entity/Q304095,Michael Fallen,Michael Fallon,1,1
uk.org.publicwhip/person/10882,http://www.wikidata.org/entity/Q304172,Paul Farrelly,Paul Farrelly,1,1
uk.org.publicwhip/person/11923,http://www.wikidata.org/entity/Q304251,Tim Farron,Tim Farron,1,1
uk.org.publicwhip/person/11641,http://www.wikidata.org/entity/Q304302,Lynne Featherstone,Lynne Featherstone,1,1
uk.org.publicwhip/person/10197,http://www.wikidata.org/entity/Q304388,Frank Field,Frank Field,1,1
uk.org.publicwhip/person/10884,http://www.wikidata.org/entity/Q304450,Mark Field,Mark Field,1,1
uk.org.publicwhip/person/10199,http://www.wikidata.org/entity/Q306169,Jim Fitzpatrick,Jim Fitzpatrick,1,1
uk.org.publicwhip/person/10582,http://www.wikidata.org/entity/Q306250,Robert Syms,Robert Syms,1,1
uk.org.publicwhip/person/16931,http://www.wikidata.org/entity/Q3069915,Paul Channon,Paul Channon,1,1
uk.org.publicwhip/person/10412,http://www.wikidata.org/entity/Q310046,Peter Mandelson,Peter Mandelson,1,1
uk.org.publicwhip/person/21812,http://www.wikidata.org/entity/Q3101091,Geoffrey Lloyd,Geoffrey Lloyd,1,1
uk.org.publicwhip/person/10130,http://www.wikidata.org/entity/Q311214,Robin Cook,Robin Cook,1,1
uk.org.publicwhip/person/10574,http://www.wikidata.org/entity/Q311278,Jack Straw,Jack Straw,1,1
uk.org.publicwhip/person/16495,http://www.wikidata.org/entity/Q313489,Jeffrey Archer,Jeffrey Archer,1,1
uk.org.publicwhip/person/16749,http://www.wikidata.org/entity/Q315143,John Boyd-Orr,"John Boyd Orr, 1st Baron Boyd-Orr",1,1
uk.org.publicwhip/person/13171,http://www.wikidata.org/entity/Q317258,Neil Kinnock,Neil Kinnock,1,1
uk.org.publicwhip/person/21955,http://www.wikidata.org/entity/Q3180980,John White,John Baker White,1,1
uk.org.publicwhip/person/17845,http://www.wikidata.org/entity/Q3181562,John Hobson,John Hobson,1,1
uk.org.publicwhip/person/19279,http://www.wikidata.org/entity/Q323440,Stefan Terlezki,Stefan Terlezki,1,1
uk.org.publicwhip/person/16436,http://www.wikidata.org/entity/Q323488,Roy Jenkins,Roy Jenkins,1,1
uk.org.publicwhip/person/22050,http://www.wikidata.org/entity/Q324805,Nicholas Ridley,Nicholas Ridley,1,1
uk.org.publicwhip/person/10004,http://www.wikidata.org/entity/Q325367,Nick Ainger,Nick Ainger,1,1
uk.org.publicwhip/person/10290,http://www.wikidata.org/entity/Q325381,Michael Howard,Michael Howard,1,1
uk.org.publicwhip/person/16642,http://www.wikidata.org/entity/Q325403,Aneurin Bevan,Aneurin Bevan,1,1
uk.org.publicwhip/person/16743,http://www.wikidata.org/entity/Q327482,John Bowis,John Bowis,1,1
uk.org.publicwhip/person/10775,http://www.wikidata.org/entity/Q3275,David Cairns,David Cairns,1,1
uk.org.publicwhip/person/11265,http://www.wikidata.org/entity/Q327716,Hugo Swire,Hugo Swire,1,1
uk.org.publicwhip/person/11971,http://www.wikidata.org/entity/Q327790,Jo Swinson,Jo Swinson,1,1
uk.org.publicwhip/person/18709,http://www.wikidata.org/entity/Q327810,Cecil Parkinson,Cecil Parkinson,1,1
uk.org.publicwhip/person/10580,http://www.wikidata.org/entity/Q327823,Desmond Swayne,Desmond Swayne,1,1
uk.org.publicwhip/person/24819,http://www.wikidata.org/entity/Q328019,Ian Swales,Ian Swales,1,1
uk.org.publicwhip/person/22039,http://www.wikidata.org/entity/Q3285,Michael Shaw,Michael Shaw,1,1
uk.org.publicwhip/person/10579,http://www.wikidata.org/entity/Q328557,Gerry Sutcliffe,Gerry Sutcliffe,1,1
uk.org.publicwhip/person/24853,http://www.wikidata.org/entity/Q328608,Julian Sturdy,Julian Sturdy,1,1
uk.org.publicwhip/person/10578,http://www.wikidata.org/entity/Q328626,Andrew Stunell,Andrew Stunell,1,1
uk.org.publicwhip/person/11406,http://www.wikidata.org/entity/Q328641,Graham Stuart,Graham Stuart,1,1
uk.org.publicwhip/person/22107,http://www.wikidata.org/entity/Q328681,Richard Crossman,Richard Crossman,1,1
uk.org.publicwhip/person/10577,http://www.wikidata.org/entity/Q328682,Gisela Stuart,Gisela Stuart,1,1
uk.org.publicwhip/person/10576,http://www.wikidata.org/entity/Q328737,Graham Stringer,Graham Stringer,1,1
uk.org.publicwhip/person/24914,http://www.wikidata.org/entity/Q328769,Mel Stride,Mel Stride,1,1
uk.org.publicwhip/person/10575,http://www.wikidata.org/entity/Q328791,Gary Streeter,Gary Streeter,1,1
uk.org.publicwhip/person/24964,http://www.wikidata.org/entity/Q328892,Rory Stewart,Rory Stewart,1,1
uk.org.publicwhip/person/24947,http://www.wikidata.org/entity/Q328953,Iain Stewart,Iain Stewart,1,1
uk.org.publicwhip/person/17616,http://www.wikidata.org/entity/Q3308237,Michael Grylls,Michael Grylls,1,1
uk.org.publicwhip/person/10276,http://www.wikidata.org/entity/Q332314,Michael Heseltine,Michael Heseltine,1,1
uk.org.publicwhip/person/17853,http://www.wikidata.org/entity/Q332323,Geoffrey Howe,Geoffrey Howe,1,1
uk.org.publicwhip/person/10314,http://www.wikidata.org/entity/Q332336,Alan Johnson,Alan Johnson,1,1
uk.org.publicwhip/person/18826,http://www.wikidata.org/entity/Q332347,John Profumo,John Profumo,1,1
uk.org.publicwhip/person/19964,http://www.wikidata.org/entity/Q332360,Denis Healey,Denis Healey,1,1
uk.org.publicwhip/person/16645,http://www.wikidata.org/entity/Q332365,Ernest Bevin,Ernest Bevin,1,1
uk.org.publicwhip/person/10213,http://www.wikidata.org/entity/Q332374,Liam Fox,Liam Fox,1,1
uk.org.publicwhip/person/14202,http://www.wikidata.org/entity/Q332377,John Smith,John Smith,1,1
uk.org.publicwhip/person/10286,http://www.wikidata.org/entity/Q332385,Geoff Hoon,Geoff Hoon,1,1
uk.org.publicwhip/person/10488,http://www.wikidata.org/entity/Q332393,John Prescott,John Prescott,1,1
uk.org.publicwhip/person/22113,http://www.wikidata.org/entity/Q332405,Stafford Cripps,Stafford Cripps,1,1
uk.org.publicwhip/person/10037,http://www.wikidata.org/entity/Q332412,Tony Benn,Tony Benn,1,1
uk.org.publicwhip/person/17433,http://www.wikidata.org/entity/Q332419,Michael Foot,Michael Foot,1,1
uk.org.publicwhip/person/10218,http://www.wikidata.org/entity/Q332483,George Galloway,George Galloway,1,1
uk.org.publicwhip/person/11145,http://www.wikidata.org/entity/Q332493,George Osborne,George Osborne,1,1
uk.org.publicwhip/person/22251,http://www.wikidata.org/entity/Q332528,Winston Churchill,Winston Churchill,1,1
uk.org.publicwhip/person/11565,http://www.wikidata.org/entity/Q332540,Christopher Huhne,Chris Huhne,1,1
uk.org.publicwhip/person/18046,http://www.wikidata.org/entity/Q332546,Norman Lamont,Norman Lamont,1,1
uk.org.publicwhip/person/10303,http://www.wikidata.org/entity/Q332562,John Hutton,John Hutton,1,1
uk.org.publicwhip/person/10071,http://www.wikidata.org/entity/Q332587,Des Browne,Des Browne,1,1
uk.org.publicwhip/person/16408,http://www.wikidata.org/entity/Q332607,Leon Brittan,Leon Brittan,1,1
uk.org.publicwhip/person/22515,http://www.wikidata.org/entity/Q332630,George Thomson,George Thomson,1,1
uk.org.publicwhip/person/10014,http://www.wikidata.org/entity/Q332660,Hilary Armstong,Hilary Armstrong,1,1
uk.org.publicwhip/person/10052,http://www.wikidata.org/entity/Q332667,Paul Boateng,Paul Boateng,1,1
uk.org.publicwhip/person/16651,http://www.wikidata.org/entity/Q332691,John Biffen,John Biffen,1,1
uk.org.publicwhip/person/10058,http://www.wikidata.org/entity/Q332696,Virginia Bottomley,Virginia Bottomley,1,1
uk.org.publicwhip/person/22504,http://www.wikidata.org/entity/Q332751,Ellen Wilkinson,Ellen Wilkinson,1,1
uk.org.publicwhip/person/21796,http://www.wikidata.org/entity/Q332759,Francis Pym,Francis Pym,1,1
uk.org.publicwhip/person/10278,http://www.wikidata.org/entity/Q332799,Patricia Hewitt,Patricia Hewitt,1,1
uk.org.publicwhip/person/19059,http://www.wikidata.org/entity/Q332818,Edward Shackleton,Edward Shackleton,1,1
uk.org.publicwhip/person/10083,http://www.wikidata.org/entity/Q332837,Stephen Byers,Stephen Byers,1,1
uk.org.publicwhip/person/10584,http://www.wikidata.org/entity/Q332843,Ann Taylor,Ann Taylor,1,1
uk.org.publicwhip/person/21807,http://www.wikidata.org/entity/Q332851,Elwyn Jones,Elwyn Jones,1,1
uk.org.publicwhip/person/17459,http://www.wikidata.org/entity/Q332859,Roger Freeman,Roger Freeman,1,1
uk.org.publicwhip/person/19427,http://www.wikidata.org/entity/Q332864,William Waldegrave,William Waldegrave,1,1
uk.org.publicwhip/person/10255,http://www.wikidata.org/entity/Q332870,Archie Hamilton,Archie Hamilton,1,1
uk.org.publicwhip/person/17946,http://www.wikidata.org/entity/Q332875,Michael Jopling,Michael Jopling,1,1
uk.org.publicwhip/person/16443,http://www.wikidata.org/entity/Q332881,Jonathan Aitken,Jonathan Aitken,1,1
uk.org.publicwhip/person/16765,http://www.wikidata.org/entity/Q332887,Brendan Bracken,"Brendan Bracken, 1st Viscount Bracken",1,1
uk.org.publicwhip/person/22480,http://www.wikidata.org/entity/Q332890,Angus Maude,Angus Maude,1,1
uk.org.publicwhip/person/18267,http://www.wikidata.org/entity/Q332897,Maurice Macmillan,Maurice Macmillan,1,1
uk.org.publicwhip/person/22141,http://www.wikidata.org/entity/Q332902,Nicholas Edwards,Nicholas Edwards,1,1
uk.org.publicwhip/person/17280,http://www.wikidata.org/entity/Q332914,David Eccles,"David Eccles, 1st Viscount Eccles",1,1
uk.org.publicwhip/person/10212,http://www.wikidata.org/entity/Q332919,Norman Fowler,Norman Fowler,1,1
uk.org.publicwhip/person/10386,http://www.wikidata.org/entity/Q332940,John MacGregor,John MacGregor,1,1
uk.org.publicwhip/person/10334,http://www.wikidata.org/entity/Q332950,Charles Kennedy,Charles Kennedy,1,1
uk.org.publicwhip/person/10559,http://www.wikidata.org/entity/Q332954,Caroline Spelman,Caroline Spelman,1,1
uk.org.publicwhip/person/10010,http://www.wikidata.org/entity/Q332962,Michael Ancram,Michael Ancram,1,1
uk.org.publicwhip/person/11783,http://www.wikidata.org/entity/Q332968,Susan Kramer,Susan Kramer,1,1
uk.org.publicwhip/person/10134,http://www.wikidata.org/entity/Q332973,Patrick Cormack,Patrick Cormack,1,1
uk.org.publicwhip/person/11927,http://www.wikidata.org/entity/Q332979,Stephen Hammond,Stephen Hammond,1,1
uk.org.publicwhip/person/10257,http://www.wikidata.org/entity/Q332987,Philip Hammond,Philip Hammond,1,1
uk.org.publicwhip/person/10243,http://www.wikidata.org/entity/Q332994,Dominic Grieve,Dominic Grieve,1,1
uk.org.publicwhip/person/22201,http://www.wikidata.org/entity/Q332995,Walter Monckton,"Walter Monckton, 1st Viscount Monckton of Brenchley",1,1
uk.org.publicwhip/person/10413,http://www.wikidata.org/entity/Q333007,John Maples,John Maples,1,1
uk.org.publicwhip/person/11771,http://www.wikidata.org/entity/Q333012,Justine Greening,Justine Greening,1,1
uk.org.publicwhip/person/10641,http://www.wikidata.org/entity/Q333020,Phil Willis,Phil Willis,1,1
uk.org.publicwhip/person/10416,http://www.wikidata.org/entity/Q3330215,Paul Marsden,Paul Marsden,1,1
uk.org.publicwhip/person/21969,http://www.wikidata.org/entity/Q333028,Enoch Powell,Enoch Powell,1,1
uk.org.publicwhip/person/18050,http://www.wikidata.org/entity/Q333030,Ian Lang,Ian Lang,1,1
uk.org.publicwhip/person/10507,http://www.wikidata.org/entity/Q333036,Peter Robinson,Peter Robinson,1,1
uk.org.publicwhip/person/10271,http://www.wikidata.org/entity/Q333039,David Heathcoat-Amory,David Heathcoat-Amory,1,1
uk.org.publicwhip/person/21726,http://www.wikidata.org/entity/Q333046,David Howell,David Howell,1,1
uk.org.publicwhip/person/10504,http://www.wikidata.org/entity/Q333056,George Robertson,George Robertson,1,1
