person_id,family_name,given_name,item
uk.org.publicwhip/person/21730,Price,David,http://www.wikidata.org/entity/Q5238709
uk.org.publicwhip/person/18814,Price-White,David,http://www.wikidata.org/entity/Q5238706
uk.org.publicwhip/person/22647,Porter,David,http://www.wikidata.org/entity/Q5238662
uk.org.publicwhip/person/18734,Penhaligon,David,http://www.wikidata.org/entity/Q5238497
uk.org.publicwhip/person/22645,Nicholson,David,http://www.wikidata.org/entity/Q5238021
uk.org.publicwhip/person/18560,Myles,David,http://www.wikidata.org/entity/Q5237871
uk.org.publicwhip/person/18531,Mudd,David,http://www.wikidata.org/entity/Q5237784
uk.org.publicwhip/person/18519,Mort,David,http://www.wikidata.org/entity/Q5237762
uk.org.publicwhip/person/22496,Mitchell,David,http://www.wikidata.org/entity/Q5237629
uk.org.publicwhip/person/22644,Martin,David,http://www.wikidata.org/entity/Q5237166
uk.org.publicwhip/person/10417,Marshall,David,http://www.wikidata.org/entity/Q5237158
uk.org.publicwhip/person/18338,Marquand,David,http://www.wikidata.org/entity/Q5237142
uk.org.publicwhip/person/10405,Madel,David,http://www.wikidata.org/entity/Q5237035
uk.org.publicwhip/person/21731,Logan,David,http://www.wikidata.org/entity/Q5236738
uk.org.publicwhip/person/10369,Lock,David,http://www.wikidata.org/entity/Q5236726
uk.org.publicwhip/person/21740,Llewellyn,David,http://www.wikidata.org/entity/Q5236686
uk.org.publicwhip/person/16398,Lightbown,David,http://www.wikidata.org/entity/Q5236603
uk.org.publicwhip/person/10353,Lepper,David,http://www.wikidata.org/entity/Q5236506
uk.org.publicwhip/person/21742,Lane,David,http://www.wikidata.org/entity/Q5236331
uk.org.publicwhip/person/18040,Lambie,David,http://www.wikidata.org/entity/Q5236311
uk.org.publicwhip/person/21734,Knox,David,http://www.wikidata.org/entity/Q5236086
uk.org.publicwhip/person/22494,Kirkwood,David,http://www.wikidata.org/entity/Q5236051
uk.org.publicwhip/person/10338,Kidney,David,http://www.wikidata.org/entity/Q5235988
uk.org.publicwhip/person/17989,Kerr,David,http://www.wikidata.org/entity/Q5235963
uk.org.publicwhip/person/18830,Pryde,David,http://www.wikidata.org/entity/Q5235718
uk.org.publicwhip/person/10311,Jamieson,David,http://www.wikidata.org/entity/Q5235586
uk.org.publicwhip/person/21736,James,David,http://www.wikidata.org/entity/Q5235553
uk.org.publicwhip/person/11473,Howarth,David,http://www.wikidata.org/entity/Q5235179
uk.org.publicwhip/person/10280,Hinchliffe,David,http://www.wikidata.org/entity/Q5235015
uk.org.publicwhip/person/22615,Harris,David,http://www.wikidata.org/entity/Q5234746
uk.org.publicwhip/person/17674,Hardman,David,http://www.wikidata.org/entity/Q5234720
uk.org.publicwhip/person/22495,Griffiths,David,http://www.wikidata.org/entity/Q5234417
uk.org.publicwhip/person/21737,Grenfell,David,http://www.wikidata.org/entity/Q5234398
uk.org.publicwhip/person/17525,Ginsburg,David,http://www.wikidata.org/entity/Q5234151
uk.org.publicwhip/person/16640,Bevan,David,http://www.wikidata.org/entity/Q5234150
uk.org.publicwhip/person/10192,Faber,David,http://www.wikidata.org/entity/Q5233519
uk.org.publicwhip/person/22638,Evans,David,http://www.wikidata.org/entity/Q5233457
uk.org.publicwhip/person/17320,Ensor,David,http://www.wikidata.org/entity/Q5233403
uk.org.publicwhip/person/17319,Ennals,David,http://www.wikidata.org/entity/Q5233398
uk.org.publicwhip/person/17097,Crouch,David,http://www.wikidata.org/entity/Q5232684
uk.org.publicwhip/person/17030,Congdon,David,http://www.wikidata.org/entity/Q5232505
uk.org.publicwhip/person/21727,Campbell,David,http://www.wikidata.org/entity/Q5232114
uk.org.publicwhip/person/16500,Ashby,David,http://www.wikidata.org/entity/Q5230881
uk.org.publicwhip/person/18584,Nellist,Dave,http://www.wikidata.org/entity/Q5229455
uk.org.publicwhip/person/10585,Taylor,Dari,http://www.wikidata.org/entity/Q5222678
uk.org.publicwhip/person/24684,Kinahan,Danny,http://www.wikidata.org/entity/Q5220520
uk.org.publicwhip/person/18127,Lipson,Daniel,http://www.wikidata.org/entity/Q5217948
uk.org.publicwhip/person/16530,Awdry,Daniel,http://www.wikidata.org/entity/Q5216450
uk.org.publicwhip/person/10458,Norris,Dan,http://www.wikidata.org/entity/Q5214105
uk.org.publicwhip/person/21722,Jones,Daniel,http://www.wikidata.org/entity/Q5213768
uk.org.publicwhip/person/16937,Chater,Daniel,http://www.wikidata.org/entity/Q5213250
uk.org.publicwhip/person/13735,Davies,Dai,http://www.wikidata.org/entity/Q5208989
uk.org.publicwhip/person/21732,Williams,David,http://www.wikidata.org/entity/Q5203673
uk.org.publicwhip/person/21719,Townsend,Cyril,http://www.wikidata.org/entity/Q5200901
uk.org.publicwhip/person/21718,Osborne,Cyril,http://www.wikidata.org/entity/Q5200833
uk.org.publicwhip/person/17246,Dumpleton,Cyril,http://www.wikidata.org/entity/Q5200694
uk.org.publicwhip/person/16674,Black,Cyril,http://www.wikidata.org/entity/Q5200646
uk.org.publicwhip/person/16615,Bence,Cyril,http://www.wikidata.org/entity/Q5200636
uk.org.publicwhip/person/22335,Banks,Cyril,http://www.wikidata.org/entity/Q5200628
uk.org.publicwhip/person/25437,Mackinlay,Craig,http://www.wikidata.org/entity/Q5181182
uk.org.publicwhip/person/18486,Monks,Constance,http://www.wikidata.org/entity/Q5163567
uk.org.publicwhip/person/25423,McGinn,Conor,http://www.wikidata.org/entity/Q5162256
uk.org.publicwhip/person/17473,Gage,Conolly,http://www.wikidata.org/entity/Q5162141
uk.org.publicwhip/person/22614,Gregory,Conal,http://www.wikidata.org/entity/Q5158073
uk.org.publicwhip/person/25130,Eastwood,Colum,http://www.wikidata.org/entity/Q5149523
uk.org.publicwhip/person/21714,Turner,Colin,http://www.wikidata.org/entity/Q5145635
uk.org.publicwhip/person/19298,Thornton-Kemsley,Colin,http://www.wikidata.org/entity/Q5145619
uk.org.publicwhip/person/22493,Shepherd,Colin,http://www.wikidata.org/entity/Q5145563
uk.org.publicwhip/person/10478,Pickthall,Colin,http://www.wikidata.org/entity/Q5145480
uk.org.publicwhip/person/22492,Mitchell,Colin,http://www.wikidata.org/entity/Q5144965
uk.org.publicwhip/person/16719,Bossom,Clive,http://www.wikidata.org/entity/Q5134501
uk.org.publicwhip/person/19513,Wilcock,Clifford,http://www.wikidata.org/entity/Q5133073
uk.org.publicwhip/person/21712,Kenyon,Clifford,http://www.wikidata.org/entity/Q5132986
uk.org.publicwhip/person/17536,Glossop,Clifford,http://www.wikidata.org/entity/Q5132948
uk.org.publicwhip/person/10205,Forsythe,Clifford,http://www.wikidata.org/entity/Q5132944
uk.org.publicwhip/person/21759,Davies,Clement,http://www.wikidata.org/entity/Q5131308
uk.org.publicwhip/person/25797,Webbe,Claudia,http://www.wikidata.org/entity/Q5129278
uk.org.publicwhip/person/21709,Lancaster,Claude,http://www.wikidata.org/entity/Q5128922
uk.org.publicwhip/person/21707,Barton,Clarence,http://www.wikidata.org/entity/Q5126392
uk.org.publicwhip/person/19593,York,Christopher,http://www.wikidata.org/entity/Q5113480
uk.org.publicwhip/person/18976,Rowland,Christopher,http://www.wikidata.org/entity/Q5113169
uk.org.publicwhip/person/19068,Shawcross,Christopher,http://www.wikidata.org/entity/Q5112976
uk.org.publicwhip/person/21705,Norwood,Christopher,http://www.wikidata.org/entity/Q5112969
uk.org.publicwhip/person/22596,Murphy,Christopher,http://www.wikidata.org/entity/Q5112921
uk.org.publicwhip/person/18365,Mayhew,Christopher,http://www.wikidata.org/entity/Q5112833
uk.org.publicwhip/person/17818,Hollis,Christopher,http://www.wikidata.org/entity/Q5112562
uk.org.publicwhip/person/17814,Holland-Martin,Christopher,http://www.wikidata.org/entity/Q5112561
uk.org.publicwhip/person/22617,Hawkins,Christopher,http://www.wikidata.org/entity/Q5112510
uk.org.publicwhip/person/10227,Gill,Christopher,http://www.wikidata.org/entity/Q5112405
uk.org.publicwhip/person/10214,Fraser,Christopher,http://www.wikidata.org/entity/Q5112358
uk.org.publicwhip/person/16800,Brocklebank-Fowler,Christopher,http://www.wikidata.org/entity/Q5111993
uk.org.publicwhip/person/10081,Butler,Christine,http://www.wikidata.org/entity/Q5110952
uk.org.publicwhip/person/10482,Pond,Chris,http://www.wikidata.org/entity/Q5107784
uk.org.publicwhip/person/10451,Mullin,Chris,http://www.wikidata.org/entity/Q5107532
uk.org.publicwhip/person/11346,Mole,Chris,http://www.wikidata.org/entity/Q5107475
uk.org.publicwhip/person/22637,Butler,Christopher,http://www.wikidata.org/entity/Q5106053
uk.org.publicwhip/person/21693,Williams,Charles,http://www.wikidata.org/entity/Q5083597
uk.org.publicwhip/person/21691,Waterhouse,Charles,http://www.wikidata.org/entity/Q5083381
uk.org.publicwhip/person/10622,Wardle,Charles,http://www.wikidata.org/entity/Q5083352
uk.org.publicwhip/person/21702,Taylor,Charles,http://www.wikidata.org/entity/Q5082860
uk.org.publicwhip/person/19101,Simmons,Charles,http://www.wikidata.org/entity/Q5082517
uk.org.publicwhip/person/19098,Simeons,Charles,http://www.wikidata.org/entity/Q5082513
uk.org.publicwhip/person/18982,Royle,Charles,http://www.wikidata.org/entity/Q5082203
uk.org.publicwhip/person/18700,Pannell,Charles,http://www.wikidata.org/entity/Q5081484
uk.org.publicwhip/person/18526,Mott-Radclyffe,Charles,http://www.wikidata.org/entity/Q5081133
uk.org.publicwhip/person/21695,Morrison,Charles,http://www.wikidata.org/entity/Q5081103
uk.org.publicwhip/person/21701,Morris,Charles,http://www.wikidata.org/entity/Q5081098
uk.org.publicwhip/person/18324,Mapp,Charles,http://www.wikidata.org/entity/Q5080646
uk.org.publicwhip/person/18165,Loughlin,Charles,http://www.wikidata.org/entity/Q5080342
uk.org.publicwhip/person/18151,Longbottom,Charles,http://www.wikidata.org/entity/Q5080329
uk.org.publicwhip/person/22491,Key,Charles,http://www.wikidata.org/entity/Q5079778
uk.org.publicwhip/person/17907,Irving,Charles,http://www.wikidata.org/entity/Q5079297
uk.org.publicwhip/person/17802,Hobson,Charles,http://www.wikidata.org/entity/Q5079069
uk.org.publicwhip/person/21696,Grey,Charles,http://www.wikidata.org/entity/Q5078438
uk.org.publicwhip/person/17558,Goodson-Wickes,Charles,http://www.wikidata.org/entity/Q5078093
uk.org.publicwhip/person/21703,Gibson,Charles,http://www.wikidata.org/entity/Q5078023
uk.org.publicwhip/person/17426,Fletcher-Cooke,Charles,http://www.wikidata.org/entity/Q5077708
uk.org.publicwhip/person/21690,Edwards,Charles,http://www.wikidata.org/entity/Q5077316
uk.org.publicwhip/person/21700,Doughty,Charles,http://www.wikidata.org/entity/Q5076931
uk.org.publicwhip/person/22334,Donaldson,Charles,http://www.wikidata.org/entity/Q5076915
uk.org.publicwhip/person/22632,Stewart,Andrew,http://www.wikidata.org/entity/Q507669
uk.org.publicwhip/person/22013,Curran,Charles,http://www.wikidata.org/entity/Q5076594
uk.org.publicwhip/person/16923,Challen,Charles,http://www.wikidata.org/entity/Q5076170
uk.org.publicwhip/person/11644,Barlow,Celia,http://www.wikidata.org/entity/Q5057975
uk.org.publicwhip/person/17217,Drewe,Cedric,http://www.wikidata.org/entity/Q5057089
uk.org.publicwhip/person/18317,Manning,Cecil,http://www.wikidata.org/entity/Q5056205
uk.org.publicwhip/person/17455,Franks,Cecil,http://www.wikidata.org/entity/Q5056081
uk.org.publicwhip/person/18798,Poole,Cecil,http://www.wikidata.org/entity/Q5055995
uk.org.publicwhip/person/17484,Ganley,Caroline,http://www.wikidata.org/entity/Q5045078
uk.org.publicwhip/person/21728,Mather,David,http://www.wikidata.org/entity/Q5044464
uk.org.publicwhip/person/21689,Johnson,Carol,http://www.wikidata.org/entity/Q5044407
uk.org.publicwhip/person/22488,Stephen,Campbell,http://www.wikidata.org/entity/Q5028149
uk.org.publicwhip/person/10382,MacDonald,Calum,http://www.wikidata.org/entity/Q5024038
uk.org.publicwhip/person/25400,McCaig,Callum,http://www.wikidata.org/entity/Q5022974
uk.org.publicwhip/person/24868,Reynolds,Emma,http://www.wikidata.org/entity/Q501942
uk.org.publicwhip/person/24929,Reynolds,Jonathan,http://www.wikidata.org/entity/Q501926
uk.org.publicwhip/person/11607,Riordan,Linda,http://www.wikidata.org/entity/Q501883
uk.org.publicwhip/person/13856,Ainger,Nick,http://www.wikidata.org/entity/Q501860
uk.org.publicwhip/person/21688,Healy,Cahir,http://www.wikidata.org/entity/Q5017420
uk.org.publicwhip/person/10503,Ainger,Nick,http://www.wikidata.org/entity/Q501089
uk.org.publicwhip/person/19705,Armstrong,Christopher,http://www.wikidata.org/entity/Q5006934
uk.org.publicwhip/person/25355,Ainger,Nick,http://www.wikidata.org/entity/Q5004338
uk.org.publicwhip/person/17216,Drayson,George,http://www.wikidata.org/entity/Q4999581
uk.org.publicwhip/person/10621,Ward,Claire,http://www.wikidata.org/entity/Q4990196
uk.org.publicwhip/person/16407,John,Brynmor,http://www.wikidata.org/entity/Q4981019
uk.org.publicwhip/person/16390,Gould,Bryan,http://www.wikidata.org/entity/Q4980126
uk.org.publicwhip/person/10223,George,Bruce,http://www.wikidata.org/entity/Q4977546
uk.org.publicwhip/person/17211,Douglas-Mann,Bruce,http://www.wikidata.org/entity/Q4977395
uk.org.publicwhip/person/10486,Prentice,Bridget,http://www.wikidata.org/entity/Q4966745
uk.org.publicwhip/person/10378,McCafferty,Chris,http://www.wikidata.org/entity/Q4966571
uk.org.publicwhip/person/10629,White,Brian,http://www.wikidata.org/entity/Q4965623
uk.org.publicwhip/person/10532,Sedgemore,Brian,http://www.wikidata.org/entity/Q4965250
uk.org.publicwhip/person/18710,Parkyn,Brian,http://www.wikidata.org/entity/Q4964996
uk.org.publicwhip/person/21686,O'Malley,Brian,http://www.wikidata.org/entity/Q4964912
uk.org.publicwhip/person/10313,Jenkins,Brian,http://www.wikidata.org/entity/Q4964202
uk.org.publicwhip/person/10304,Iddon,Brian,http://www.wikidata.org/entity/Q4964132
uk.org.publicwhip/person/21640,Harrison,Alastair,http://www.wikidata.org/entity/Q4963961
uk.org.publicwhip/person/16401,Rhys Williams,Brandon,http://www.wikidata.org/entity/Q4957034
uk.org.publicwhip/person/10627,Wells,Bowen,http://www.wikidata.org/entity/Q4950827
uk.org.publicwhip/person/10166,Dean,Janet,http://www.wikidata.org/entity/Q4944413
uk.org.publicwhip/person/10156,Davey,Valerie,http://www.wikidata.org/entity/Q4944283
uk.org.publicwhip/person/10150,Curtis-Thomas,Claire,http://www.wikidata.org/entity/Q4943807
uk.org.publicwhip/person/18775,Pink,Bonner,http://www.wikidata.org/entity/Q4942190
uk.org.publicwhip/person/10776,Calton,Patsy,http://www.wikidata.org/entity/Q4941661
uk.org.publicwhip/person/10109,Clark,Helen,http://www.wikidata.org/entity/Q4940673
uk.org.publicwhip/person/10046,Blackman,Liz,http://www.wikidata.org/entity/Q4939430
uk.org.publicwhip/person/10018,Atkins,Charlotte,http://www.wikidata.org/entity/Q4936901
uk.org.publicwhip/person/10012,Anderson,Janet,http://www.wikidata.org/entity/Q4935679
uk.org.publicwhip/person/11245,Spink,Bob,http://www.wikidata.org/entity/Q4934055
uk.org.publicwhip/person/22555,Mitchell,Bob,http://www.wikidata.org/entity/Q4933426
uk.org.publicwhip/person/18437,Mellish,Robert,http://www.wikidata.org/entity/Q4933392
uk.org.publicwhip/person/10419,Marshall-Andrews,Robert,http://www.wikidata.org/entity/Q4933265
uk.org.publicwhip/person/22582,Litherland,Robert,http://www.wikidata.org/entity/Q4933178
uk.org.publicwhip/person/10351,Laxton,Bob,http://www.wikidata.org/entity/Q4933126
uk.org.publicwhip/person/22584,Dunn,Bob,http://www.wikidata.org/entity/Q4932329
uk.org.publicwhip/person/16389,Cryer,Bob,http://www.wikidata.org/entity/Q4932182
uk.org.publicwhip/person/22611,Clay,Robert,http://www.wikidata.org/entity/Q4932084
uk.org.publicwhip/person/10049,Blizzard,Bob,http://www.wikidata.org/entity/Q4931857
uk.org.publicwhip/person/21877,Hughes,Herbert,http://www.wikidata.org/entity/Q4912743
uk.org.publicwhip/person/16698,Blyton,William,http://www.wikidata.org/entity/Q4912226
uk.org.publicwhip/person/22605,Walker,Bill,http://www.wikidata.org/entity/Q4911264
uk.org.publicwhip/person/10671,Tynan,Bill,http://www.wikidata.org/entity/Q4911199
uk.org.publicwhip/person/19074,Shelton,William,http://www.wikidata.org/entity/Q4910846
uk.org.publicwhip/person/10463,Olner,Bill,http://www.wikidata.org/entity/Q4910396
uk.org.publicwhip/person/10460,O'Brien,Bill,http://www.wikidata.org/entity/Q4910369
uk.org.publicwhip/person/10432,Michie,Bill,http://www.wikidata.org/entity/Q4910176
uk.org.publicwhip/person/10189,Etherington,Bill,http://www.wikidata.org/entity/Q4908918
uk.org.publicwhip/person/21673,Baxter,Arthur,http://www.wikidata.org/entity/Q4899389
uk.org.publicwhip/person/10640,Williams,Betty,http://www.wikidata.org/entity/Q4899014
uk.org.publicwhip/person/17691,Harvie Anderson,Betty,http://www.wikidata.org/entity/Q4898834
uk.org.publicwhip/person/18018,Kirby,Bertie,http://www.wikidata.org/entity/Q4895641
uk.org.publicwhip/person/10239,Grant,Bernie,http://www.wikidata.org/entity/Q4894397
uk.org.publicwhip/person/21859,Taylor,Harry,http://www.wikidata.org/entity/Q4893693
uk.org.publicwhip/person/17428,Floud,Bernard,http://www.wikidata.org/entity/Q4893133
uk.org.publicwhip/person/17032,Conlan,Bernard,http://www.wikidata.org/entity/Q4893015
uk.org.publicwhip/person/17065,Craddock,Beresford,http://www.wikidata.org/entity/Q4891301
uk.org.publicwhip/person/18115,Levy,Benn,http://www.wikidata.org/entity/Q4889592
uk.org.publicwhip/person/19494,Whitaker,Benjamin,http://www.wikidata.org/entity/Q4889378
uk.org.publicwhip/person/22712,Smith,Benjamin,http://www.wikidata.org/entity/Q4886476
uk.org.publicwhip/person/18706,Parkin,Benjamin,http://www.wikidata.org/entity/Q4886271
uk.org.publicwhip/person/17437,Ford,Benjamin,http://www.wikidata.org/entity/Q4885659
uk.org.publicwhip/person/10098,Chapman,Ben,http://www.wikidata.org/entity/Q4885414
uk.org.publicwhip/person/17140,De Ferranti,Basil,http://www.wikidata.org/entity/Q4867287
uk.org.publicwhip/person/18606,Nield,Basil,http://www.wikidata.org/entity/Q4867233
uk.org.publicwhip/person/18587,Neven-Spence,Basil,http://www.wikidata.org/entity/Q4867231
uk.org.publicwhip/person/16399,Porter,Barry,http://www.wikidata.org/entity/Q4864615
uk.org.publicwhip/person/18091,Legg,Barry,http://www.wikidata.org/entity/Q4864413
uk.org.publicwhip/person/22588,Henderson,Barry,http://www.wikidata.org/entity/Q4864299
uk.org.publicwhip/person/22639,Field,Barry,http://www.wikidata.org/entity/Q4864222
uk.org.publicwhip/person/17917,Janner,Barnett,http://www.wikidata.org/entity/Q4861635
uk.org.publicwhip/person/10508,Roche,Barbara,http://www.wikidata.org/entity/Q4859256
uk.org.publicwhip/person/22487,Gould,Barbara,http://www.wikidata.org/entity/Q4858727
uk.org.publicwhip/person/22207,Hudson,Walter,http://www.wikidata.org/entity/Q4822860
uk.org.publicwhip/person/16448,Albu,Austen,http://www.wikidata.org/entity/Q4822853
uk.org.publicwhip/person/10649,Wise,Audrey,http://www.wikidata.org/entity/Q4820193
uk.org.publicwhip/person/21681,Jones,Aubrey,http://www.wikidata.org/entity/Q4819135
uk.org.publicwhip/person/10346,Kumar,Ashok,http://www.wikidata.org/entity/Q4805749
uk.org.publicwhip/person/11189,Robertson,Angus,http://www.wikidata.org/entity/Q480184
uk.org.publicwhip/person/11190,Robertson,Hugh,http://www.wikidata.org/entity/Q480170
uk.org.publicwhip/person/10684,Robertson,John,http://www.wikidata.org/entity/Q480150
uk.org.publicwhip/person/10505,Robertson,Laurence,http://www.wikidata.org/entity/Q480148
uk.org.publicwhip/person/10506,Robinson,Geoffrey,http://www.wikidata.org/entity/Q480132
uk.org.publicwhip/person/11513,Rogerson,Dan,http://www.wikidata.org/entity/Q480110
uk.org.publicwhip/person/11199,Rosindell,Andrew,http://www.wikidata.org/entity/Q480092
uk.org.publicwhip/person/19554,Woodburn,Arthur,http://www.wikidata.org/entity/Q4800743
uk.org.publicwhip/person/18207,Lyne,Arthur,http://www.wikidata.org/entity/Q4800683
uk.org.publicwhip/person/24935,Rotheram,Steve,http://www.wikidata.org/entity/Q480068
uk.org.publicwhip/person/21679,Harvey,Arthur,http://www.wikidata.org/entity/Q4800534
uk.org.publicwhip/person/19312,Tiley,Arthur,http://www.wikidata.org/entity/Q4800468
uk.org.publicwhip/person/19262,Symonds,Arthur,http://www.wikidata.org/entity/Q4800411
uk.org.publicwhip/person/10517,Roy,Frank,http://www.wikidata.org/entity/Q480033
uk.org.publicwhip/person/19108,Skeffington,Arthur,http://www.wikidata.org/entity/Q4800297
uk.org.publicwhip/person/22340,Salter,Arthur,http://www.wikidata.org/entity/Q4800220
uk.org.publicwhip/person/18822,Probert,Arthur,http://www.wikidata.org/entity/Q4800031
uk.org.publicwhip/person/21671,Pearson,Arthur,http://www.wikidata.org/entity/Q4799937
uk.org.publicwhip/person/21678,Palmer,Arthur,http://www.wikidata.org/entity/Q4799907
uk.org.publicwhip/person/18529,Moyle,Arthur,http://www.wikidata.org/entity/Q4799782
uk.org.publicwhip/person/18496,Moody,Arthur,http://www.wikidata.org/entity/Q4799743
uk.org.publicwhip/person/22481,Marsden,Arthur,http://www.wikidata.org/entity/Q4799648
uk.org.publicwhip/person/21680,Lewis,Arthur,http://www.wikidata.org/entity/Q4799516
uk.org.publicwhip/person/21643,Jones,Arthur,http://www.wikidata.org/entity/Q4799291
uk.org.publicwhip/person/21677,Howard,Arthur,http://www.wikidata.org/entity/Q4799244
uk.org.publicwhip/person/17903,Irvine,Arthur,http://www.wikidata.org/entity/Q4799171
uk.org.publicwhip/person/21676,Holt,Arthur,http://www.wikidata.org/entity/Q4799112
uk.org.publicwhip/person/21670,Henderson,Arthur,http://www.wikidata.org/entity/Q4799010
uk.org.publicwhip/person/22482,Davidson,Arthur,http://www.wikidata.org/entity/Q4798416
uk.org.publicwhip/person/21675,Jones,Arthur,http://www.wikidata.org/entity/Q4798366
uk.org.publicwhip/person/17011,Colegate,Arthur,http://www.wikidata.org/entity/Q4798302
uk.org.publicwhip/person/16926,Champion,Arthur,http://www.wikidata.org/entity/Q4798224
uk.org.publicwhip/person/22484,Bottomley,Arthur,http://www.wikidata.org/entity/Q4798053
uk.org.publicwhip/person/19702,Allen,Arthur,http://www.wikidata.org/entity/Q4797799
uk.org.publicwhip/person/21669,Shaw,Arnold,http://www.wikidata.org/entity/Q4795254
uk.org.publicwhip/person/21668,Gregory,Arnold,http://www.wikidata.org/entity/Q4795066
uk.org.publicwhip/person/17597,Gridley,Arnold,http://www.wikidata.org/entity/Q4795065
uk.org.publicwhip/person/14142,Roy,Lindsay,http://www.wikidata.org/entity/Q479213
uk.org.publicwhip/person/10518,Ruane,Chris,http://www.wikidata.org/entity/Q479188
uk.org.publicwhip/person/24795,Rudd,Amber,http://www.wikidata.org/entity/Q479171
uk.org.publicwhip/person/10519,Ruddock,Joan,http://www.wikidata.org/entity/Q479115
uk.org.publicwhip/person/10520,Ruffley,David,http://www.wikidata.org/entity/Q479098
uk.org.publicwhip/person/10521,Russell,Bob,http://www.wikidata.org/entity/Q479081
uk.org.publicwhip/person/24820,Rutley,David,http://www.wikidata.org/entity/Q479064
uk.org.publicwhip/person/10527,Sanders,Adrian,http://www.wikidata.org/entity/Q479047
uk.org.publicwhip/person/24792,Sandys,Laura,http://www.wikidata.org/entity/Q478832
uk.org.publicwhip/person/24738,Sarwar,Anas,http://www.wikidata.org/entity/Q478812
uk.org.publicwhip/person/11760,Seabeck,Alison,http://www.wikidata.org/entity/Q478738
uk.org.publicwhip/person/11216,Selous,Andrew,http://www.wikidata.org/entity/Q478714
uk.org.publicwhip/person/10267,Heald,Oliver,http://www.wikidata.org/entity/Q478711
uk.org.publicwhip/person/13864,Shannon,Jim,http://www.wikidata.org/entity/Q478702
uk.org.publicwhip/person/10265,Hayes,John,http://www.wikidata.org/entity/Q478686
uk.org.publicwhip/person/18322,Manuel,Archibald,http://www.wikidata.org/entity/Q4786733
uk.org.publicwhip/person/21667,Macdonald,Archibald,http://www.wikidata.org/entity/Q4786730
uk.org.publicwhip/person/11917,Shapps,Grant,http://www.wikidata.org/entity/Q478596
uk.org.publicwhip/person/21666,Baldwin,Archer,http://www.wikidata.org/entity/Q4785942
uk.org.publicwhip/person/10944,Havard,Dai,http://www.wikidata.org/entity/Q478565
uk.org.publicwhip/person/24902,Sharma,Alok,http://www.wikidata.org/entity/Q478531
uk.org.publicwhip/person/10263,Ainger,Nick,http://www.wikidata.org/entity/Q478442
uk.org.publicwhip/person/13934,Sharma,Virendra,http://www.wikidata.org/entity/Q478387
uk.org.publicwhip/person/10262,Harvey,Nick,http://www.wikidata.org/entity/Q478369
uk.org.publicwhip/person/24813,Hart,Simon,http://www.wikidata.org/entity/Q478345
uk.org.publicwhip/person/10941,Harris,Tom,http://www.wikidata.org/entity/Q478319
uk.org.publicwhip/person/24731,Harris,Rebecca,http://www.wikidata.org/entity/Q478305
uk.org.publicwhip/person/24954,Ainger,Nick,http://www.wikidata.org/entity/Q478291
uk.org.publicwhip/person/11588,Harper,Mark,http://www.wikidata.org/entity/Q478276
uk.org.publicwhip/person/10259,Hanson,David,http://www.wikidata.org/entity/Q478248
uk.org.publicwhip/person/11610,Hands,Greg,http://www.wikidata.org/entity/Q478227
uk.org.publicwhip/person/10258,Hancock,Mike,http://www.wikidata.org/entity/Q478189
uk.org.publicwhip/person/24773,Hancock,Matthew,http://www.wikidata.org/entity/Q478161
uk.org.publicwhip/person/19158,Speller,Anthony,http://www.wikidata.org/entity/Q4777250
uk.org.publicwhip/person/18333,Marlow,Tony,http://www.wikidata.org/entity/Q4777232
uk.org.publicwhip/person/21664,Gardner,Anthony,http://www.wikidata.org/entity/Q4777204
uk.org.publicwhip/person/22548,Buck,Antony,http://www.wikidata.org/entity/Q4777192
uk.org.publicwhip/person/16977,Clifton Brown,Douglas,http://www.wikidata.org/entity/Q477587
uk.org.publicwhip/person/25363,Sandbach,Antoinette,http://www.wikidata.org/entity/Q4775602
uk.org.publicwhip/person/10534,Sheerman,Barry,http://www.wikidata.org/entity/Q477464
uk.org.publicwhip/person/19343,Trafford,Anthony,http://www.wikidata.org/entity/Q4773597
uk.org.publicwhip/person/10565,Steen,Anthony,http://www.wikidata.org/entity/Q4773519
uk.org.publicwhip/person/22553,Nelson,Anthony,http://www.wikidata.org/entity/Q4773176
uk.org.publicwhip/person/18544,Mulvey,Anthony,http://www.wikidata.org/entity/Q4773154
uk.org.publicwhip/person/18334,Marlowe,Anthony,http://www.wikidata.org/entity/Q4773012
uk.org.publicwhip/person/17873,Hurd,Anthony,http://www.wikidata.org/entity/Q4772767
uk.org.publicwhip/person/21954,Grant,Anthony,http://www.wikidata.org/entity/Q4772614
uk.org.publicwhip/person/17372,Fell,Anthony,http://www.wikidata.org/entity/Q4772495
uk.org.publicwhip/person/17367,Favell,Anthony,http://www.wikidata.org/entity/Q4772490
uk.org.publicwhip/person/21665,Courtney,Anthony,http://www.wikidata.org/entity/Q4772318
uk.org.publicwhip/person/25850,Browne,Anthony,http://www.wikidata.org/entity/Q4772161
uk.org.publicwhip/person/16725,Bourne-Arton,Anthony,http://www.wikidata.org/entity/Q4772142
uk.org.publicwhip/person/22333,Berry,Anthony,http://www.wikidata.org/entity/Q4772112
uk.org.publicwhip/person/11866,Snelgrove,Anne,http://www.wikidata.org/entity/Q4768805
uk.org.publicwhip/person/11156,Ainger,Nick,http://www.wikidata.org/entity/Q4768656
uk.org.publicwhip/person/17991,Kerr,Anne,http://www.wikidata.org/entity/Q4768503
